 time            v(vin)          v(b3_collector) v(vout_drv)     v(vfilt1)       v(vout_final)   i(vdd)         
 2.82564000e-02  2.50099919e+00  3.73489412e+00  2.40498012e+00  2.40502308e+00  2.40504991e+00 -4.78560090e-05 
 2.82614000e-02  2.50099744e+00  3.73493644e+00  2.40503194e+00  2.40501647e+00  2.40501316e+00 -4.78557484e-05 
 2.82664000e-02  2.50099470e+00  3.73507296e+00  2.40517796e+00  2.40510408e+00  2.40507062e+00 -4.78548081e-05 
 2.82714000e-02  2.50099097e+00  3.73530356e+00  2.40541803e+00  2.40528582e+00  2.40522224e+00 -4.78531890e-05 
 2.82764000e-02  2.50098627e+00  3.73562800e+00  2.40575191e+00  2.40556150e+00  2.40546787e+00 -4.78508928e-05 
 2.82814000e-02  2.50098060e+00  3.73604595e+00  2.40617926e+00  2.40593085e+00  2.40580727e+00 -4.78479218e-05 
 2.82864000e-02  2.50097396e+00  3.73655700e+00  2.40669966e+00  2.40639349e+00  2.40624007e+00 -4.78442790e-05 
 2.82914000e-02  2.50096636e+00  3.73716062e+00  2.40731258e+00  2.40694896e+00  2.40676587e+00 -4.78399681e-05 
 2.82964000e-02  2.50095780e+00  3.73785621e+00  2.40801741e+00  2.40759671e+00  2.40738412e+00 -4.78349934e-05 
 2.83014000e-02  2.50094830e+00  3.73864308e+00  2.40881344e+00  2.40833607e+00  2.40809420e+00 -4.78293600e-05 
 2.83064000e-02  2.50093786e+00  3.73952043e+00  2.40969987e+00  2.40916631e+00  2.40889541e+00 -4.78230736e-05 
 2.83114000e-02  2.50092650e+00  3.74048739e+00  2.41067580e+00  2.41008660e+00  2.40978693e+00 -4.78161405e-05 
 2.83164000e-02  2.50091423e+00  3.74154298e+00  2.41174027e+00  2.41109601e+00  2.41076788e+00 -4.78085676e-05 
 2.83214000e-02  2.50090105e+00  3.74268614e+00  2.41289219e+00  2.41219353e+00  2.41183726e+00 -4.78003628e-05 
 2.83264000e-02  2.50088698e+00  3.74391572e+00  2.41413043e+00  2.41337806e+00  2.41299401e+00 -4.77915341e-05 
 2.83314000e-02  2.50087204e+00  3.74523049e+00  2.41545372e+00  2.41464840e+00  2.41423696e+00 -4.77820906e-05 
 2.83364000e-02  2.50085623e+00  3.74662914e+00  2.41686075e+00  2.41600328e+00  2.41556486e+00 -4.77720417e-05 
 2.83414000e-02  2.50083958e+00  3.74811025e+00  2.41835010e+00  2.41744135e+00  2.41697639e+00 -4.77613976e-05 
 2.83464000e-02  2.50082210e+00  3.74967234e+00  2.41992028e+00  2.41896116e+00  2.41847013e+00 -4.77501689e-05 
 2.83514000e-02  2.50080382e+00  3.75131385e+00  2.42156972e+00  2.42056118e+00  2.42004457e+00 -4.77383671e-05 
 2.83564000e-02  2.50078473e+00  3.75303313e+00  2.42329675e+00  2.42223982e+00  2.42169814e+00 -4.77260040e-05 
 2.83614000e-02  2.50076488e+00  3.75482846e+00  2.42509966e+00  2.42399539e+00  2.42342919e+00 -4.77130921e-05 
 2.83664000e-02  2.50074426e+00  3.75669804e+00  2.42697663e+00  2.42582612e+00  2.42523598e+00 -4.76996443e-05 
 2.83714000e-02  2.50072292e+00  3.75863999e+00  2.42892579e+00  2.42773020e+00  2.42711669e+00 -4.76856741e-05 
 2.83764000e-02  2.50070086e+00  3.76065237e+00  2.43094518e+00  2.42970570e+00  2.42906945e+00 -4.76711957e-05 
 2.83814000e-02  2.50067811e+00  3.76273316e+00  2.43303277e+00  2.43175066e+00  2.43109229e+00 -4.76562235e-05 
 2.83864000e-02  2.50065469e+00  3.76488029e+00  2.43518649e+00  2.43386301e+00  2.43318320e+00 -4.76407727e-05 
 2.83914000e-02  2.50063062e+00  3.76709160e+00  2.43740417e+00  2.43604066e+00  2.43534008e+00 -4.76248587e-05 
 2.83964000e-02  2.50060593e+00  3.76936489e+00  2.43968361e+00  2.43828142e+00  2.43756077e+00 -4.76084975e-05 
 2.84014000e-02  2.50058065e+00  3.77169787e+00  2.44202250e+00  2.44058305e+00  2.43984305e+00 -4.75917056e-05 
 2.84064000e-02  2.50055479e+00  3.77408823e+00  2.44441853e+00  2.44294325e+00  2.44218464e+00 -4.75744997e-05 
 2.84114000e-02  2.50052838e+00  3.77653356e+00  2.44686930e+00  2.44535966e+00  2.44458320e+00 -4.75568972e-05 
 2.84164000e-02  2.50050145e+00  3.77903142e+00  2.44937236e+00  2.44782987e+00  2.44703633e+00 -4.75389156e-05 
 2.84214000e-02  2.50047403e+00  3.78157933e+00  2.45192520e+00  2.45035141e+00  2.44954158e+00 -4.75205730e-05 
 2.84264000e-02  2.50044614e+00  3.78417475e+00  2.45452529e+00  2.45292176e+00  2.45209646e+00 -4.75018877e-05 
 2.84314000e-02  2.50041780e+00  3.78681507e+00  2.45717003e+00  2.45553835e+00  2.45469841e+00 -4.74828785e-05 
 2.84364000e-02  2.50038906e+00  3.78949767e+00  2.45985678e+00  2.45819859e+00  2.45734483e+00 -4.74635643e-05 
 2.84414000e-02  2.50035993e+00  3.79221987e+00  2.46258286e+00  2.46089982e+00  2.46003309e+00 -4.74439645e-05 
 2.84464000e-02  2.50033045e+00  3.79497897e+00  2.46534556e+00  2.46363934e+00  2.46276052e+00 -4.74240985e-05 
 2.84514000e-02  2.50030064e+00  3.79777222e+00  2.46814213e+00  2.46641443e+00  2.46552438e+00 -4.74039863e-05 
 2.84564000e-02  2.50027053e+00  3.80059683e+00  2.47096979e+00  2.46922232e+00  2.46832194e+00 -4.73836479e-05 
 2.84614000e-02  2.50024016e+00  3.80345000e+00  2.47382572e+00  2.47206023e+00  2.47115040e+00 -4.73631035e-05 
 2.84664000e-02  2.50020955e+00  3.80632889e+00  2.47670708e+00  2.47492532e+00  2.47400696e+00 -4.73423737e-05 
 2.84714000e-02  2.50017873e+00  3.80923064e+00  2.47961102e+00  2.47781476e+00  2.47688877e+00 -4.73214790e-05 
 2.84764000e-02  2.50014774e+00  3.81215238e+00  2.48253465e+00  2.48072567e+00  2.47979297e+00 -4.73004402e-05 
 2.84814000e-02  2.50011660e+00  3.81509119e+00  2.48547506e+00  2.48365516e+00  2.48271668e+00 -4.72792783e-05 
 2.84864000e-02  2.50008535e+00  3.81804417e+00  2.48842934e+00  2.48660033e+00  2.48565700e+00 -4.72580142e-05 
 2.84914000e-02  2.50005401e+00  3.82100838e+00  2.49139457e+00  2.48955825e+00  2.48861101e+00 -4.72366691e-05 
 2.84964000e-02  2.50002262e+00  3.82398090e+00  2.49436780e+00  2.49252600e+00  2.49157579e+00 -4.72152641e-05 
 2.85014000e-02  2.49999120e+00  3.82695878e+00  2.49734609e+00  2.49550064e+00  2.49454839e+00 -4.71938204e-05 
 2.85064000e-02  2.49995980e+00  3.82993908e+00  2.50032650e+00  2.49847922e+00  2.49752588e+00 -4.71723592e-05 
 2.85114000e-02  2.49992843e+00  3.83291884e+00  2.50330608e+00  2.50145879e+00  2.50050530e+00 -4.71509018e-05 
 2.85164000e-02  2.49989714e+00  3.83589512e+00  2.50628189e+00  2.50443642e+00  2.50348372e+00 -4.71294694e-05 
 2.85214000e-02  2.49986594e+00  3.83886500e+00  2.50925098e+00  2.50740915e+00  2.50645819e+00 -4.71080830e-05 
 2.85264000e-02  2.49983488e+00  3.84182552e+00  2.51221044e+00  2.51037407e+00  2.50942578e+00 -4.70867639e-05 
 2.85314000e-02  2.49980399e+00  3.84477379e+00  2.51515734e+00  2.51332823e+00  2.51238355e+00 -4.70655330e-05 
 2.85364000e-02  2.49977328e+00  3.84770689e+00  2.51808877e+00  2.51626874e+00  2.51532859e+00 -4.70444112e-05 
 2.85414000e-02  2.49974280e+00  3.85062193e+00  2.52100186e+00  2.51919269e+00  2.51825801e+00 -4.70234194e-05 
 2.85464000e-02  2.49971257e+00  3.85351605e+00  2.52389374e+00  2.52209721e+00  2.52116892e+00 -4.70025780e-05 
 2.85514000e-02  2.49968263e+00  3.85638640e+00  2.52676156e+00  2.52497944e+00  2.52405844e+00 -4.69819077e-05 
 2.85564000e-02  2.49965300e+00  3.85923017e+00  2.52960251e+00  2.52783655e+00  2.52692375e+00 -4.69614286e-05 
 2.85614000e-02  2.49962371e+00  3.86204456e+00  2.53241379e+00  2.53066574e+00  2.52976204e+00 -4.69411608e-05 
 2.85664000e-02  2.49959479e+00  3.86482681e+00  2.53519266e+00  2.53346422e+00  2.53257050e+00 -4.69211242e-05 
 2.85714000e-02  2.49956628e+00  3.86757420e+00  2.53793640e+00  2.53622925e+00  2.53534639e+00 -4.69013384e-05 
 2.85764000e-02  2.49953819e+00  3.87028403e+00  2.54064230e+00  2.53895813e+00  2.53808700e+00 -4.68818227e-05 
 2.85814000e-02  2.49951056e+00  3.87295366e+00  2.54330773e+00  2.54164818e+00  2.54078963e+00 -4.68625961e-05 
 2.85864000e-02  2.49948341e+00  3.87558047e+00  2.54593007e+00  2.54429678e+00  2.54345164e+00 -4.68436775e-05 
 2.85914000e-02  2.49945677e+00  3.87816189e+00  2.54850678e+00  2.54690132e+00  2.54607043e+00 -4.68250851e-05 
 2.85964000e-02  2.49943066e+00  3.88069541e+00  2.55103532e+00  2.54945928e+00  2.54864344e+00 -4.68068372e-05 
 2.86014000e-02  2.49940512e+00  3.88317856e+00  2.55351324e+00  2.55196815e+00  2.55116816e+00 -4.67889515e-05 
 2.86064000e-02  2.49938017e+00  3.88560892e+00  2.55593813e+00  2.55442548e+00  2.55364213e+00 -4.67714453e-05 
 2.86114000e-02  2.49935582e+00  3.88798411e+00  2.55830761e+00  2.55682889e+00  2.55606293e+00 -4.67543357e-05 
 2.86164000e-02  2.49933212e+00  3.89030183e+00  2.56061938e+00  2.55917603e+00  2.55842821e+00 -4.67376391e-05 
 2.86214000e-02  2.49930907e+00  3.89255982e+00  2.56287119e+00  2.56146462e+00  2.56073566e+00 -4.67213719e-05 
 2.86264000e-02  2.49928670e+00  3.89475588e+00  2.56506086e+00  2.56369243e+00  2.56298305e+00 -4.67055497e-05 
 2.86314000e-02  2.49926504e+00  3.89688790e+00  2.56718626e+00  2.56585729e+00  2.56516818e+00 -4.66901879e-05 
 2.86364000e-02  2.49924410e+00  3.89895378e+00  2.56924533e+00  2.56795712e+00  2.56728894e+00 -4.66753013e-05 
 2.86414000e-02  2.49922391e+00  3.90095154e+00  2.57123607e+00  2.56998986e+00  2.56934327e+00 -4.66609042e-05 
 2.86464000e-02  2.49920448e+00  3.90287924e+00  2.57315654e+00  2.57195355e+00  2.57132917e+00 -4.66470105e-05 
 2.86514000e-02  2.49918584e+00  3.90473501e+00  2.57500490e+00  2.57384629e+00  2.57324472e+00 -4.66336337e-05 
 2.86564000e-02  2.49916801e+00  3.90651705e+00  2.57677935e+00  2.57566625e+00  2.57508807e+00 -4.66207866e-05 
 2.86614000e-02  2.49915099e+00  3.90822364e+00  2.57847818e+00  2.57741165e+00  2.57685743e+00 -4.66084815e-05 
 2.86664000e-02  2.49913481e+00  3.90985312e+00  2.58009974e+00  2.57908082e+00  2.57855109e+00 -4.65967304e-05 
 2.86714000e-02  2.49911949e+00  3.91140394e+00  2.58164246e+00  2.58067214e+00  2.58016742e+00 -4.65855444e-05 
 2.86764000e-02  2.49910503e+00  3.91287458e+00  2.58310487e+00  2.58218408e+00  2.58170485e+00 -4.65749344e-05 
 2.86814000e-02  2.49909146e+00  3.91426363e+00  2.58448554e+00  2.58361517e+00  2.58316189e+00 -4.65649105e-05 
 2.86864000e-02  2.49907879e+00  3.91556975e+00  2.58578315e+00  2.58496403e+00  2.58453715e+00 -4.65554823e-05 
 2.86914000e-02  2.49906702e+00  3.91679168e+00  2.58699644e+00  2.58622937e+00  2.58582929e+00 -4.65466589e-05 
 2.86964000e-02  2.49905618e+00  3.91792824e+00  2.58812424e+00  2.58740997e+00  2.58703707e+00 -4.65384487e-05 
 2.87014000e-02  2.49904626e+00  3.91897834e+00  2.58916547e+00  2.58850468e+00  2.58815933e+00 -4.65308595e-05 
 2.87064000e-02  2.49903729e+00  3.91994096e+00  2.59011913e+00  2.58951245e+00  2.58919498e+00 -4.65238987e-05 
 2.87114000e-02  2.49902927e+00  3.92081519e+00  2.59098430e+00  2.59043232e+00  2.59014303e+00 -4.65175728e-05 
 2.87164000e-02  2.49902220e+00  3.92160017e+00  2.59176015e+00  2.59126339e+00  2.59100257e+00 -4.65118880e-05 
 2.87214000e-02  2.49901610e+00  3.92229515e+00  2.59244592e+00  2.59200487e+00  2.59177276e+00 -4.65068497e-05 
 2.87264000e-02  2.49901097e+00  3.92289947e+00  2.59304096e+00  2.59265604e+00  2.59245287e+00 -4.65024626e-05 
 2.87314000e-02  2.49900682e+00  3.92341254e+00  2.59354471e+00  2.59321628e+00  2.59304225e+00 -4.64987311e-05 
 2.87364000e-02  2.49900365e+00  3.92383387e+00  2.59395666e+00  2.59368506e+00  2.59354032e+00 -4.64956585e-05 
 2.87414000e-02  2.49900146e+00  3.92416306e+00  2.59427644e+00  2.59406191e+00  2.59394661e+00 -4.64932480e-05 
 2.87464000e-02  2.49900026e+00  3.92439978e+00  2.59450372e+00  2.59434648e+00  2.59426073e+00 -4.64915017e-05 
 2.87514000e-02  2.49900004e+00  3.92454382e+00  2.59463830e+00  2.59453849e+00  2.59448238e+00 -4.64904214e-05 
 2.87564000e-02  2.49900081e+00  3.92459502e+00  2.59468004e+00  2.59463776e+00  2.59461133e+00 -4.64900081e-05 
 2.87614000e-02  2.49900256e+00  3.92455335e+00  2.59462890e+00  2.59464419e+00  2.59464748e+00 -4.64902622e-05 
 2.87664000e-02  2.49900530e+00  3.92441884e+00  2.59448493e+00  2.59455778e+00  2.59459078e+00 -4.64911834e-05 
 2.87714000e-02  2.49900903e+00  3.92419162e+00  2.59424828e+00  2.59437861e+00  2.59444128e+00 -4.64927709e-05 
 2.87764000e-02  2.49901373e+00  3.92387190e+00  2.59391915e+00  2.59410685e+00  2.59419914e+00 -4.64950232e-05 
 2.87814000e-02  2.49901940e+00  3.92346001e+00  2.59349789e+00  2.59374276e+00  2.59386458e+00 -4.64979381e-05 
 2.87864000e-02  2.49902604e+00  3.92295632e+00  2.59298487e+00  2.59328670e+00  2.59343793e+00 -4.65015128e-05 
 2.87914000e-02  2.49903364e+00  3.92236132e+00  2.59238061e+00  2.59273909e+00  2.59291959e+00 -4.65057440e-05 
 2.87964000e-02  2.49904220e+00  3.92167560e+00  2.59168568e+00  2.59210047e+00  2.59231007e+00 -4.65106277e-05 
 2.88014000e-02  2.49905170e+00  3.92089979e+00  2.59090075e+00  2.59137145e+00  2.59160994e+00 -4.65161590e-05 
 2.88064000e-02  2.49906214e+00  3.92003466e+00  2.59002657e+00  2.59055273e+00  2.59081988e+00 -4.65223329e-05 
 2.88114000e-02  2.49907350e+00  3.91908103e+00  2.58906398e+00  2.58964510e+00  2.58994066e+00 -4.65291433e-05 
 2.88164000e-02  2.49908577e+00  3.91803982e+00  2.58801391e+00  2.58864943e+00  2.58897311e+00 -4.65365838e-05 
 2.88214000e-02  2.49909895e+00  3.91691202e+00  2.58687738e+00  2.58756668e+00  2.58791816e+00 -4.65446473e-05 
 2.88264000e-02  2.49911302e+00  3.91569874e+00  2.58565547e+00  2.58639789e+00  2.58677685e+00 -4.65533261e-05 
 2.88314000e-02  2.49912796e+00  3.91440113e+00  2.58434936e+00  2.58514418e+00  2.58555025e+00 -4.65626117e-05 
 2.88364000e-02  2.49914377e+00  3.91302045e+00  2.58296031e+00  2.58380678e+00  2.58423955e+00 -4.65724955e-05 
 2.88414000e-02  2.49916042e+00  3.91155802e+00  2.58148966e+00  2.58238695e+00  2.58284603e+00 -4.65829678e-05 
 2.88464000e-02  2.49917790e+00  3.91001527e+00  2.57993884e+00  2.58088608e+00  2.58137101e+00 -4.65940187e-05 
 2.88514000e-02  2.49919618e+00  3.90839367e+00  2.57830932e+00  2.57930561e+00  2.57981593e+00 -4.66056376e-05 
 2.88564000e-02  2.49921527e+00  3.90669479e+00  2.57660270e+00  2.57764707e+00  2.57818229e+00 -4.66178132e-05 
 2.88614000e-02  2.49923512e+00  3.90492028e+00  2.57482062e+00  2.57591206e+00  2.57647165e+00 -4.66305340e-05 
 2.88664000e-02  2.49925574e+00  3.90307185e+00  2.57296480e+00  2.57410226e+00  2.57468569e+00 -4.66437875e-05 
 2.88714000e-02  2.49927708e+00  3.90115129e+00  2.57103704e+00  2.57221942e+00  2.57282612e+00 -4.66575612e-05 
 2.88764000e-02  2.49929914e+00  3.89916047e+00  2.56903921e+00  2.57026536e+00  2.57089474e+00 -4.66718418e-05 
 2.88814000e-02  2.49932189e+00  3.89710130e+00  2.56697324e+00  2.56824197e+00  2.56889343e+00 -4.66866153e-05 
 2.88864000e-02  2.49934531e+00  3.89497578e+00  2.56484114e+00  2.56615122e+00  2.56682412e+00 -4.67018677e-05 
 2.88914000e-02  2.49936938e+00  3.89278599e+00  2.56264497e+00  2.56399513e+00  2.56468882e+00 -4.67175842e-05 
 2.88964000e-02  2.49939407e+00  3.89053403e+00  2.56038686e+00  2.56177580e+00  2.56248960e+00 -4.67337496e-05 
 2.89014000e-02  2.49941935e+00  3.88822212e+00  2.55806902e+00  2.55949538e+00  2.56022861e+00 -4.67503482e-05 
 2.89064000e-02  2.49944521e+00  3.88585248e+00  2.55569370e+00  2.55715609e+00  2.55790803e+00 -4.67673639e-05 
 2.89114000e-02  2.49947162e+00  3.88342743e+00  2.55326320e+00  2.55476020e+00  2.55553012e+00 -4.67847803e-05 
 2.89164000e-02  2.49949855e+00  3.88094933e+00  2.55077990e+00  2.55231005e+00  2.55309720e+00 -4.68025805e-05 
 2.89214000e-02  2.49952597e+00  3.87842059e+00  2.54824621e+00  2.54980803e+00  2.55061164e+00 -4.68207471e-05 
 2.89264000e-02  2.49955386e+00  3.87584369e+00  2.54566461e+00  2.54725657e+00  2.54807586e+00 -4.68392626e-05 
 2.89314000e-02  2.49958220e+00  3.87322113e+00  2.54303762e+00  2.54465816e+00  2.54549233e+00 -4.68581088e-05 
 2.89364000e-02  2.49961094e+00  3.87055548e+00  2.54036780e+00  2.54201534e+00  2.54286358e+00 -4.68772675e-05 
 2.89414000e-02  2.49964007e+00  3.86784935e+00  2.53765776e+00  2.53933070e+00  2.54019217e+00 -4.68967199e-05 
 2.89464000e-02  2.49966955e+00  3.86510538e+00  2.53491017e+00  2.53660686e+00  2.53748072e+00 -4.69164471e-05 
 2.89514000e-02  2.49969936e+00  3.86232626e+00  2.53212770e+00  2.53384649e+00  2.53473188e+00 -4.69364297e-05 
 2.89564000e-02  2.49972947e+00  3.85951472e+00  2.52931308e+00  2.53105228e+00  2.53194835e+00 -4.69566483e-05 
 2.89614000e-02  2.49975984e+00  3.85667351e+00  2.52646908e+00  2.52822698e+00  2.52913284e+00 -4.69770830e-05 
 2.89664000e-02  2.49979045e+00  3.85380542e+00  2.52359849e+00  2.52537337e+00  2.52628813e+00 -4.69977138e-05 
 2.89714000e-02  2.49982127e+00  3.85091326e+00  2.52070412e+00  2.52249424e+00  2.52341700e+00 -4.70185204e-05 
 2.89764000e-02  2.49985226e+00  3.84799989e+00  2.51778882e+00  2.51959242e+00  2.52052228e+00 -4.70394826e-05 
 2.89814000e-02  2.49988340e+00  3.84506816e+00  2.51485546e+00  2.51667076e+00  2.51760680e+00 -4.70605795e-05 
 2.89864000e-02  2.49991465e+00  3.84212097e+00  2.51190693e+00  2.51373215e+00  2.51467345e+00 -4.70817906e-05 
 2.89914000e-02  2.49994599e+00  3.83916122e+00  2.50894614e+00  2.51077947e+00  2.51172511e+00 -4.71030948e-05 
 2.89964000e-02  2.49997738e+00  3.83619182e+00  2.50597599e+00  2.50781563e+00  2.50876467e+00 -4.71244713e-05 
 2.90014000e-02  2.50000880e+00  3.83321570e+00  2.50299942e+00  2.50484357e+00  2.50579507e+00 -4.71458988e-05 
 2.90064000e-02  2.50004020e+00  3.83023581e+00  2.50001938e+00  2.50186620e+00  2.50281923e+00 -4.71673563e-05 
 2.90114000e-02  2.50007157e+00  3.82725509e+00  2.49703880e+00  2.49888647e+00  2.49984009e+00 -4.71888226e-05 
 2.90164000e-02  2.50010286e+00  3.82427647e+00  2.49406064e+00  2.49590733e+00  2.49686059e+00 -4.72102764e-05 
 2.90214000e-02  2.50013406e+00  3.82130293e+00  2.49108783e+00  2.49293172e+00  2.49388368e+00 -4.72316965e-05 
 2.90264000e-02  2.50016512e+00  3.81833738e+00  2.48812333e+00  2.48996259e+00  2.49091231e+00 -4.72530617e-05 
 2.90314000e-02  2.50019601e+00  3.81538278e+00  2.48517006e+00  2.48700288e+00  2.48794941e+00 -4.72743507e-05 
 2.90364000e-02  2.50022672e+00  3.81244205e+00  2.48223096e+00  2.48405551e+00  2.48499793e+00 -4.72955425e-05 
 2.90414000e-02  2.50025720e+00  3.80951810e+00  2.47930894e+00  2.48112342e+00  2.48206078e+00 -4.73166160e-05 
 2.90464000e-02  2.50028743e+00  3.80661385e+00  2.47640690e+00  2.47820950e+00  2.47914088e+00 -4.73375502e-05 
 2.90514000e-02  2.50031737e+00  3.80373217e+00  2.47352772e+00  2.47531666e+00  2.47624113e+00 -4.73583244e-05 
 2.90564000e-02  2.50034700e+00  3.80087592e+00  2.47067427e+00  2.47244776e+00  2.47336440e+00 -4.73789179e-05 
 2.90614000e-02  2.50037629e+00  3.79804796e+00  2.46784937e+00  2.46960567e+00  2.47051357e+00 -4.73993101e-05 
 2.90664000e-02  2.50040521e+00  3.79525108e+00  2.46505585e+00  2.46679319e+00  2.46769145e+00 -4.74194808e-05 
 2.90714000e-02  2.50043372e+00  3.79248807e+00  2.46229647e+00  2.46401314e+00  2.46490086e+00 -4.74394098e-05 
 2.90764000e-02  2.50046181e+00  3.78976169e+00  2.45957399e+00  2.46126827e+00  2.46214457e+00 -4.74590772e-05 
 2.90814000e-02  2.50048944e+00  3.78707464e+00  2.45689113e+00  2.45856133e+00  2.45942534e+00 -4.74784634e-05 
 2.90864000e-02  2.50051659e+00  3.78442961e+00  2.45425054e+00  2.45589500e+00  2.45674586e+00 -4.74975490e-05 
 2.90914000e-02  2.50054323e+00  3.78182924e+00  2.45165487e+00  2.45327195e+00  2.45410881e+00 -4.75163149e-05 
 2.90964000e-02  2.50056934e+00  3.77927611e+00  2.44910671e+00  2.45069480e+00  2.45151682e+00 -4.75347424e-05 
 2.91014000e-02  2.50059488e+00  3.77677278e+00  2.44660859e+00  2.44816610e+00  2.44897247e+00 -4.75528130e-05 
 2.91064000e-02  2.50061983e+00  3.77432175e+00  2.44416302e+00  2.44568840e+00  2.44647830e+00 -4.75705086e-05 
 2.91114000e-02  2.50064418e+00  3.77192546e+00  2.44177243e+00  2.44326415e+00  2.44403681e+00 -4.75878115e-05 
 2.91164000e-02  2.50066788e+00  3.76958630e+00  2.43943921e+00  2.44089579e+00  2.44165042e+00 -4.76047043e-05 
 2.91214000e-02  2.50069093e+00  3.76730662e+00  2.43716570e+00  2.43858568e+00  2.43932154e+00 -4.76211702e-05 
 2.91264000e-02  2.50071330e+00  3.76508870e+00  2.43495417e+00  2.43633613e+00  2.43705247e+00 -4.76371925e-05 
 2.91314000e-02  2.50073496e+00  3.76293474e+00  2.43280683e+00  2.43414938e+00  2.43484550e+00 -4.76527551e-05 
 2.91364000e-02  2.50075590e+00  3.76084692e+00  2.43072583e+00  2.43202764e+00  2.43270283e+00 -4.76678426e-05 
 2.91414000e-02  2.50077609e+00  3.75882731e+00  2.42871325e+00  2.42997301e+00  2.43062660e+00 -4.76824396e-05 
 2.91464000e-02  2.50079552e+00  3.75687794e+00  2.42677111e+00  2.42798755e+00  2.42861889e+00 -4.76965316e-05 
 2.91514000e-02  2.50081416e+00  3.75500076e+00  2.42490135e+00  2.42607327e+00  2.42668172e+00 -4.77101044e-05 
 2.91564000e-02  2.50083199e+00  3.75319766e+00  2.42310584e+00  2.42423206e+00  2.42481701e+00 -4.77231442e-05 
 2.91614000e-02  2.50084901e+00  3.75147043e+00  2.42138638e+00  2.42246577e+00  2.42302665e+00 -4.77356381e-05 
 2.91664000e-02  2.50086519e+00  3.74982081e+00  2.41974471e+00  2.42077618e+00  2.42131242e+00 -4.77475734e-05 
 2.91714000e-02  2.50088051e+00  3.74825045e+00  2.41818245e+00  2.41916498e+00  2.41967603e+00 -4.77589380e-05 
 2.91764000e-02  2.50089497e+00  3.74676092e+00  2.41670118e+00  2.41763378e+00  2.41811914e+00 -4.77697207e-05 
 2.91814000e-02  2.50090854e+00  3.74535373e+00  2.41530239e+00  2.41618412e+00  2.41664330e+00 -4.77799104e-05 
 2.91864000e-02  2.50092121e+00  3.74403028e+00  2.41398747e+00  2.41481746e+00  2.41524999e+00 -4.77894970e-05 
 2.91914000e-02  2.50093298e+00  3.74279189e+00  2.41275775e+00  2.41353515e+00  2.41394062e+00 -4.77984708e-05 
 2.91964000e-02  2.50094382e+00  3.74163982e+00  2.41161446e+00  2.41233850e+00  2.41271648e+00 -4.78068227e-05 
 2.92014000e-02  2.50095374e+00  3.74057521e+00  2.41055874e+00  2.41122869e+00  2.41157881e+00 -4.78145443e-05 
 2.92064000e-02  2.50096271e+00  3.73959914e+00  2.40959166e+00  2.41020685e+00  2.41052876e+00 -4.78216278e-05 
 2.92114000e-02  2.50097073e+00  3.73871258e+00  2.40871419e+00  2.40927400e+00  2.40956737e+00 -4.78280662e-05 
 2.92164000e-02  2.50097780e+00  3.73791642e+00  2.40792720e+00  2.40843107e+00  2.40869562e+00 -4.78338528e-05 
 2.92214000e-02  2.50098390e+00  3.73721147e+00  2.40723149e+00  2.40767891e+00  2.40791437e+00 -4.78389819e-05 
 2.92264000e-02  2.50098903e+00  3.73659843e+00  2.40662775e+00  2.40701828e+00  2.40722440e+00 -4.78434483e-05 
 2.92314000e-02  2.50099318e+00  3.73607791e+00  2.40611660e+00  2.40644984e+00  2.40662643e+00 -4.78472475e-05 
 2.92364000e-02  2.50099635e+00  3.73565044e+00  2.40569854e+00  2.40597416e+00  2.40612103e+00 -4.78503757e-05 
 2.92414000e-02  2.50099854e+00  3.73531645e+00  2.40537400e+00  2.40559172e+00  2.40570872e+00 -4.78528297e-05 
 2.92464000e-02  2.50099974e+00  3.73507627e+00  2.40514329e+00  2.40530290e+00  2.40538992e+00 -4.78546070e-05 
 2.92514000e-02  2.50099996e+00  3.73493015e+00  2.40500666e+00  2.40510799e+00  2.40516495e+00 -4.78557058e-05 
 2.92564000e-02  2.50099919e+00  3.73487822e+00  2.40496423e+00  2.40500718e+00  2.40503402e+00 -4.78561251e-05 
 2.92614000e-02  2.50099744e+00  3.73492055e+00  2.40501606e+00  2.40500059e+00  2.40499727e+00 -4.78558645e-05 
 2.92664000e-02  2.50099470e+00  3.73505708e+00  2.40516208e+00  2.40508821e+00  2.40505474e+00 -4.78549241e-05 
 2.92714000e-02  2.50099097e+00  3.73528769e+00  2.40540216e+00  2.40526995e+00  2.40520637e+00 -4.78533049e-05 
 2.92764000e-02  2.50098627e+00  3.73561213e+00  2.40573605e+00  2.40554564e+00  2.40545201e+00 -4.78510087e-05 
 2.92814000e-02  2.50098060e+00  3.73603009e+00  2.40616341e+00  2.40591499e+00  2.40579141e+00 -4.78480376e-05 
 2.92864000e-02  2.50097396e+00  3.73654113e+00  2.40668382e+00  2.40637764e+00  2.40622422e+00 -4.78443948e-05 
 2.92914000e-02  2.50096636e+00  3.73714476e+00  2.40729675e+00  2.40693312e+00  2.40675003e+00 -4.78400838e-05 
 2.92964000e-02  2.50095780e+00  3.73784036e+00  2.40800158e+00  2.40758087e+00  2.40736828e+00 -4.78351091e-05 
 2.93014000e-02  2.50094830e+00  3.73862724e+00  2.40879762e+00  2.40832024e+00  2.40807838e+00 -4.78294757e-05 
 2.93064000e-02  2.50093786e+00  3.73950460e+00  2.40968405e+00  2.40915050e+00  2.40887959e+00 -4.78231892e-05 
