 time            v(vin)          v(b3_collector) v(vout_drv)     v(vfilt1)       v(vout_final)   i(vdd)         
 6.19640000e-03  2.50094382e+00  3.74243337e+00  2.41256563e+00  2.41368299e+00  2.41426927e+00 -4.78007963e-05 
 6.20140000e-03  2.50095374e+00  3.74136858e+00  2.41150963e+00  2.41254632e+00  2.41309109e+00 -4.78085193e-05 
 6.20640000e-03  2.50096271e+00  3.74039232e+00  2.41054227e+00  2.41149724e+00  2.41199996e+00 -4.78156042e-05 
 6.21140000e-03  2.50097073e+00  3.73950557e+00  2.40966451e+00  2.41053681e+00  2.41099697e+00 -4.78220440e-05 
 6.21640000e-03  2.50097780e+00  3.73870922e+00  2.40887724e+00  2.40966598e+00  2.41008312e+00 -4.78278321e-05 
 6.22140000e-03  2.50098390e+00  3.73800407e+00  2.40818123e+00  2.40888563e+00  2.40925933e+00 -4.78329628e-05 
 6.22640000e-03  2.50098903e+00  3.73739083e+00  2.40757720e+00  2.40819655e+00  2.40852643e+00 -4.78374308e-05 
 6.23140000e-03  2.50099318e+00  3.73687010e+00  2.40706574e+00  2.40759942e+00  2.40788516e+00 -4.78412316e-05 
 6.23640000e-03  2.50099635e+00  3.73644242e+00  2.40664737e+00  2.40709485e+00  2.40733615e+00 -4.78443614e-05 
 6.24140000e-03  2.50099854e+00  3.73610821e+00  2.40632251e+00  2.40668333e+00  2.40687997e+00 -4.78468171e-05 
 6.24640000e-03  2.50099974e+00  3.73586780e+00  2.40609149e+00  2.40636529e+00  2.40651706e+00 -4.78485962e-05 
 6.25140000e-03  2.50099996e+00  3.73572145e+00  2.40595453e+00  2.40614105e+00  2.40624778e+00 -4.78496968e-05 
 6.25640000e-03  2.50099919e+00  3.73566929e+00  2.40591178e+00  2.40601082e+00  2.40607242e+00 -4.78501179e-05 
 6.26140000e-03  2.50099744e+00  3.73571138e+00  2.40596327e+00  2.40597473e+00  2.40599115e+00 -4.78498592e-05 
 6.26640000e-03  2.50099470e+00  3.73584767e+00  2.40610896e+00  2.40603283e+00  2.40600404e+00 -4.78489207e-05 
 6.27140000e-03  2.50099097e+00  3.73607802e+00  2.40634869e+00  2.40618505e+00  2.40611108e+00 -4.78473035e-05 
 6.27640000e-03  2.50098627e+00  3.73640221e+00  2.40668223e+00  2.40643125e+00  2.40631217e+00 -4.78450093e-05 
 6.28140000e-03  2.50098060e+00  3.73681991e+00  2.40710924e+00  2.40677116e+00  2.40660710e+00 -4.78420403e-05 
 6.28640000e-03  2.50097396e+00  3.73733070e+00  2.40762929e+00  2.40720446e+00  2.40699558e+00 -4.78383996e-05 
 6.29140000e-03  2.50096636e+00  3.73793406e+00  2.40824185e+00  2.40773070e+00  2.40747721e+00 -4.78340908e-05 
 6.29640000e-03  2.50095780e+00  3.73862939e+00  2.40894632e+00  2.40834936e+00  2.40805151e+00 -4.78291182e-05 
 6.30140000e-03  2.50094830e+00  3.73941599e+00  2.40974199e+00  2.40905981e+00  2.40871791e+00 -4.78234870e-05 
 6.30640000e-03  2.50093786e+00  3.74029306e+00  2.41062805e+00  2.40986134e+00  2.40947573e+00 -4.78172028e-05 
 6.31140000e-03  2.50092650e+00  3.74125974e+00  2.41160361e+00  2.41075315e+00  2.41032421e+00 -4.78102720e-05 
 6.31640000e-03  2.50091423e+00  3.74231504e+00  2.41266770e+00  2.41173433e+00  2.41126251e+00 -4.78027015e-05 
 6.32140000e-03  2.50090105e+00  3.74345791e+00  2.41381924e+00  2.41280391e+00  2.41228967e+00 -4.77944990e-05 
 6.32640000e-03  2.50088698e+00  3.74468720e+00  2.41505709e+00  2.41396081e+00  2.41340466e+00 -4.77856727e-05 
 6.33140000e-03  2.50087204e+00  3.74600168e+00  2.41637999e+00  2.41520387e+00  2.41460638e+00 -4.77762316e-05 
 6.33640000e-03  2.50085623e+00  3.74740002e+00  2.41778663e+00  2.41653184e+00  2.41589360e+00 -4.77661852e-05 
 6.34140000e-03  2.50083958e+00  3.74888082e+00  2.41927558e+00  2.41794339e+00  2.41726504e+00 -4.77555436e-05 
 6.34640000e-03  2.50082210e+00  3.75044261e+00  2.42084536e+00  2.41943710e+00  2.41871933e+00 -4.77443175e-05 
 6.35140000e-03  2.50080382e+00  3.75208380e+00  2.42249438e+00  2.42101147e+00  2.42025500e+00 -4.77325183e-05 
 6.35640000e-03  2.50078473e+00  3.75380276e+00  2.42422101e+00  2.42266493e+00  2.42187051e+00 -4.77201578e-05 
 6.36140000e-03  2.50076488e+00  3.75559777e+00  2.42602350e+00  2.42439581e+00  2.42356424e+00 -4.77072486e-05 
 6.36640000e-03  2.50074426e+00  3.75746701e+00  2.42790005e+00  2.42620238e+00  2.42533450e+00 -4.76938035e-05 
 6.37140000e-03  2.50072292e+00  3.75940863e+00  2.42984878e+00  2.42808284e+00  2.42717951e+00 -4.76798360e-05 
 6.37640000e-03  2.50070086e+00  3.76142068e+00  2.43186774e+00  2.43003529e+00  2.42909742e+00 -4.76653604e-05 
 6.38140000e-03  2.50067811e+00  3.76350113e+00  2.43395491e+00  2.43205778e+00  2.43108631e+00 -4.76503911e-05 
 6.38640000e-03  2.50065469e+00  3.76564792e+00  2.43610819e+00  2.43414829e+00  2.43314419e+00 -4.76349431e-05 
 6.39140000e-03  2.50063062e+00  3.76785888e+00  2.43832543e+00  2.43630472e+00  2.43526900e+00 -4.76190320e-05 
 6.39640000e-03  2.50060593e+00  3.77013182e+00  2.44060442e+00  2.43852492e+00  2.43745862e+00 -4.76026737e-05 
 6.40140000e-03  2.50058065e+00  3.77246445e+00  2.44294287e+00  2.44080667e+00  2.43971084e+00 -4.75858847e-05 
 6.40640000e-03  2.50055479e+00  3.77485444e+00  2.44533845e+00  2.44314767e+00  2.44202342e+00 -4.75686818e-05 
 6.41140000e-03  2.50052838e+00  3.77729941e+00  2.44778876e+00  2.44554560e+00  2.44439405e+00 -4.75510823e-05 
 6.41640000e-03  2.50050145e+00  3.77979691e+00  2.45029136e+00  2.44799806e+00  2.44682036e+00 -4.75331038e-05 
 6.42140000e-03  2.50047403e+00  3.78234445e+00  2.45284375e+00  2.45050259e+00  2.44929992e+00 -4.75147643e-05 
 6.42640000e-03  2.50044614e+00  3.78493949e+00  2.45544337e+00  2.45305670e+00  2.45183025e+00 -4.74960821e-05 
 6.43140000e-03  2.50041780e+00  3.78757944e+00  2.45808764e+00  2.45565784e+00  2.45440884e+00 -4.74770760e-05 
 6.43640000e-03  2.50038906e+00  3.79026166e+00  2.46077392e+00  2.45830341e+00  2.45703311e+00 -4.74577650e-05 
 6.44140000e-03  2.50035993e+00  3.79298348e+00  2.46349953e+00  2.46099078e+00  2.45970044e+00 -4.74381684e-05 
 6.44640000e-03  2.50033045e+00  3.79574220e+00  2.46626176e+00  2.46371726e+00  2.46240817e+00 -4.74183056e-05 
 6.45140000e-03  2.50030064e+00  3.79853506e+00  2.46905785e+00  2.46648014e+00  2.46515361e+00 -4.73981966e-05 
 6.45640000e-03  2.50027053e+00  3.80135928e+00  2.47188503e+00  2.46927667e+00  2.46793401e+00 -4.73778615e-05 
 6.46140000e-03  2.50024016e+00  3.80421206e+00  2.47474048e+00  2.47210407e+00  2.47074662e+00 -4.73573204e-05 
 6.46640000e-03  2.50020955e+00  3.80709056e+00  2.47762136e+00  2.47495952e+00  2.47358864e+00 -4.73365939e-05 
 6.47140000e-03  2.50017873e+00  3.80999192e+00  2.48052480e+00  2.47784019e+00  2.47645723e+00 -4.73157025e-05 
 6.47640000e-03  2.50014774e+00  3.81291325e+00  2.48344794e+00  2.48074321e+00  2.47934955e+00 -4.72946671e-05 
 6.48140000e-03  2.50011660e+00  3.81585166e+00  2.48638786e+00  2.48366570e+00  2.48226272e+00 -4.72735085e-05 
 6.48640000e-03  2.50008535e+00  3.81880424e+00  2.48934165e+00  2.48660476e+00  2.48519386e+00 -4.72522478e-05 
 6.49140000e-03  2.50005401e+00  3.82176805e+00  2.49230638e+00  2.48955748e+00  2.48814005e+00 -4.72309060e-05 
 6.49640000e-03  2.50002262e+00  3.82474017e+00  2.49527912e+00  2.49252093e+00  2.49109837e+00 -4.72095044e-05 
 6.50140000e-03  2.49999120e+00  3.82771764e+00  2.49825692e+00  2.49549217e+00  2.49406590e+00 -4.71880641e-05 
 6.50640000e-03  2.49995980e+00  3.83069753e+00  2.50123683e+00  2.49846826e+00  2.49703969e+00 -4.71666064e-05 
 6.51140000e-03  2.49992843e+00  3.83367689e+00  2.50421591e+00  2.50144626e+00  2.50001680e+00 -4.71451524e-05 
 6.51640000e-03  2.49989714e+00  3.83665276e+00  2.50719122e+00  2.50442322e+00  2.50299429e+00 -4.71237233e-05 
 6.52140000e-03  2.49986594e+00  3.83962223e+00  2.51015982e+00  2.50739621e+00  2.50596921e+00 -4.71023404e-05 
 6.52640000e-03  2.49983488e+00  3.84258235e+00  2.51311877e+00  2.51036228e+00  2.50893863e+00 -4.70810248e-05 
 6.53140000e-03  2.49980399e+00  3.84553020e+00  2.51606517e+00  2.51331851e+00  2.51189961e+00 -4.70597973e-05 
 6.53640000e-03  2.49977328e+00  3.84846289e+00  2.51899611e+00  2.51626199e+00  2.51484924e+00 -4.70386789e-05 
 6.54140000e-03  2.49974280e+00  3.85137753e+00  2.52190869e+00  2.51918982e+00  2.51778461e+00 -4.70176905e-05 
 6.54640000e-03  2.49971257e+00  3.85427124e+00  2.52480007e+00  2.52209911e+00  2.52070282e+00 -4.69968526e-05 
 6.55140000e-03  2.49968263e+00  3.85714119e+00  2.52766739e+00  2.52498700e+00  2.52360101e+00 -4.69761856e-05 
 6.55640000e-03  2.49965300e+00  3.85998455e+00  2.53050785e+00  2.52785065e+00  2.52647633e+00 -4.69557100e-05 
 6.56140000e-03  2.49962371e+00  3.86279853e+00  2.53331864e+00  2.53068726e+00  2.52932595e+00 -4.69354456e-05 
 6.56640000e-03  2.49959479e+00  3.86558038e+00  2.53609702e+00  2.53349403e+00  2.53214707e+00 -4.69154124e-05 
 6.57140000e-03  2.49956628e+00  3.86832736e+00  2.53884025e+00  2.53626821e+00  2.53493692e+00 -4.68956300e-05 
 6.57640000e-03  2.49953819e+00  3.87103679e+00  2.54154566e+00  2.53900709e+00  2.53769277e+00 -4.68761176e-05 
 6.58140000e-03  2.49951056e+00  3.87370602e+00  2.54421060e+00  2.54170798e+00  2.54041192e+00 -4.68568944e-05 
 6.58640000e-03  2.49948341e+00  3.87633243e+00  2.54683246e+00  2.54436825e+00  2.54309171e+00 -4.68379790e-05 
 6.59140000e-03  2.49945677e+00  3.87891346e+00  2.54940868e+00  2.54698528e+00  2.54572952e+00 -4.68193900e-05 
 6.59640000e-03  2.49943066e+00  3.88144659e+00  2.55193674e+00  2.54955652e+00  2.54832276e+00 -4.68011454e-05 
 6.60140000e-03  2.49940512e+00  3.88392935e+00  2.55441419e+00  2.55207946e+00  2.55086891e+00 -4.67832629e-05 
 6.60640000e-03  2.49938017e+00  3.88635932e+00  2.55683859e+00  2.55455164e+00  2.55336548e+00 -4.67657599e-05 
 6.61140000e-03  2.49935582e+00  3.88873413e+00  2.55920760e+00  2.55697066e+00  2.55581004e+00 -4.67486535e-05 
 6.61640000e-03  2.49933212e+00  3.89105146e+00  2.56151890e+00  2.55933414e+00  2.55820020e+00 -4.67319601e-05 
 6.62140000e-03  2.49930907e+00  3.89330908e+00  2.56377024e+00  2.56163980e+00  2.56053364e+00 -4.67156961e-05 
 6.62640000e-03  2.49928670e+00  3.89550477e+00  2.56595945e+00  2.56388539e+00  2.56280809e+00 -4.66998770e-05 
 6.63140000e-03  2.49926504e+00  3.89763641e+00  2.56808439e+00  2.56606873e+00  2.56502133e+00 -4.66845182e-05 
 6.63640000e-03  2.49924410e+00  3.89970194e+00  2.57014301e+00  2.56818770e+00  2.56717122e+00 -4.66696346e-05 
 6.64140000e-03  2.49922391e+00  3.90169934e+00  2.57213329e+00  2.57024024e+00  2.56925566e+00 -4.66552405e-05 
 6.64640000e-03  2.49920448e+00  3.90362668e+00  2.57405332e+00  2.57222436e+00  2.57127264e+00 -4.66413498e-05 
 6.65140000e-03  2.49918584e+00  3.90548209e+00  2.57590124e+00  2.57413814e+00  2.57322020e+00 -4.66279759e-05 
 6.65640000e-03  2.49916801e+00  3.90726378e+00  2.57767525e+00  2.57597972e+00  2.57509646e+00 -4.66151316e-05 
 6.66140000e-03  2.49915099e+00  3.90897003e+00  2.57937365e+00  2.57774733e+00  2.57689959e+00 -4.66028294e-05 
 6.66640000e-03  2.49913481e+00  3.91059918e+00  2.58099478e+00  2.57943924e+00  2.57862785e+00 -4.65910811e-05 
 6.67140000e-03  2.49911949e+00  3.91214967e+00  2.58253709e+00  2.58105384e+00  2.58027957e+00 -4.65798978e-05 
 6.67640000e-03  2.49910503e+00  3.91361998e+00  2.58399908e+00  2.58258955e+00  2.58185316e+00 -4.65692905e-05 
 6.68140000e-03  2.49909146e+00  3.91500871e+00  2.58537934e+00  2.58404489e+00  2.58334710e+00 -4.65592692e-05 
 6.68640000e-03  2.49907879e+00  3.91631452e+00  2.58667654e+00  2.58541846e+00  2.58475993e+00 -4.65498436e-05 
 6.69140000e-03  2.49906702e+00  3.91753614e+00  2.58788943e+00  2.58670893e+00  2.58609030e+00 -4.65410227e-05 
 6.69640000e-03  2.49905618e+00  3.91867240e+00  2.58901685e+00  2.58791507e+00  2.58733693e+00 -4.65328149e-05 
 6.70140000e-03  2.49904626e+00  3.91972220e+00  2.59005770e+00  2.58903570e+00  2.58849861e+00 -4.65252281e-05 
 6.70640000e-03  2.49903729e+00  3.92068453e+00  2.59101098e+00  2.59006974e+00  2.58957423e+00 -4.65182697e-05 
 6.71140000e-03  2.49902927e+00  3.92155847e+00  2.59187577e+00  2.59101621e+00  2.59056275e+00 -4.65119461e-05 
 6.71640000e-03  2.49902220e+00  3.92234318e+00  2.59265125e+00  2.59187419e+00  2.59146321e+00 -4.65062636e-05 
 6.72140000e-03  2.49901610e+00  3.92303789e+00  2.59333666e+00  2.59264285e+00  2.59227475e+00 -4.65012274e-05 
 6.72640000e-03  2.49901097e+00  3.92364195e+00  2.59393136e+00  2.59332146e+00  2.59299659e+00 -4.64968425e-05 
 6.73140000e-03  2.49900682e+00  3.92415476e+00  2.59443475e+00  2.59390936e+00  2.59362804e+00 -4.64931130e-05 
 6.73640000e-03  2.49900365e+00  3.92457584e+00  2.59484637e+00  2.59440598e+00  2.59416848e+00 -4.64900424e-05 
 6.74140000e-03  2.49900146e+00  3.92490478e+00  2.59516581e+00  2.59481085e+00  2.59461739e+00 -4.64876338e-05 
 6.74640000e-03  2.49900026e+00  3.92514127e+00  2.59539277e+00  2.59512358e+00  2.59497436e+00 -4.64858894e-05 
 6.75140000e-03  2.49900004e+00  3.92528507e+00  2.59552703e+00  2.59534387e+00  2.59523902e+00 -4.64848110e-05 
 6.75640000e-03  2.49900081e+00  3.92533606e+00  2.59556845e+00  2.59547151e+00  2.59541113e+00 -4.64843994e-05 
 6.76140000e-03  2.49900256e+00  3.92529417e+00  2.59551701e+00  2.59550637e+00  2.59549053e+00 -4.64846552e-05 
 6.76640000e-03  2.49900530e+00  3.92515945e+00  2.59537275e+00  2.59544841e+00  2.59547712e+00 -4.64855780e-05 
 6.77140000e-03  2.49900903e+00  3.92493202e+00  2.59513580e+00  2.59529771e+00  2.59537094e+00 -4.64871671e-05 
 6.77640000e-03  2.49901373e+00  3.92461211e+00  2.59480639e+00  2.59505438e+00  2.59517207e+00 -4.64894209e-05 
 6.78140000e-03  2.49901940e+00  3.92420003e+00  2.59438484e+00  2.59471868e+00  2.59488071e+00 -4.64923372e-05 
 6.78640000e-03  2.49902604e+00  3.92369616e+00  2.59387156e+00  2.59429093e+00  2.59449714e+00 -4.64959134e-05 
 6.79140000e-03  2.49903364e+00  3.92310099e+00  2.59326703e+00  2.59377153e+00  2.59402172e+00 -4.65001459e-05 
 6.79640000e-03  2.49904220e+00  3.92241509e+00  2.59257184e+00  2.59316098e+00  2.59345492e+00 -4.65050308e-05 
 6.80140000e-03  2.49905170e+00  3.92163912e+00  2.59178666e+00  2.59245987e+00  2.59279727e+00 -4.65105634e-05 
 6.80640000e-03  2.49906214e+00  3.92077383e+00  2.59091223e+00  2.59166887e+00  2.59204941e+00 -4.65167384e-05 
 6.81140000e-03  2.49907350e+00  3.91982005e+00  2.58994941e+00  2.59078874e+00  2.59121206e+00 -4.65235500e-05 
 6.81640000e-03  2.49908577e+00  3.91877869e+00  2.58889911e+00  2.58982034e+00  2.59028602e+00 -4.65309915e-05 
 6.82140000e-03  2.49909895e+00  3.91765076e+00  2.58776235e+00  2.58876458e+00  2.58927218e+00 -4.65390560e-05 
 6.82640000e-03  2.49911302e+00  3.91643735e+00  2.58654021e+00  2.58762249e+00  2.58817152e+00 -4.65477357e-05 
 6.83140000e-03  2.49912796e+00  3.91513961e+00  2.58523389e+00  2.58639517e+00  2.58698510e+00 -4.65570223e-05 
 6.83640000e-03  2.49914377e+00  3.91375881e+00  2.58384463e+00  2.58508379e+00  2.58571406e+00 -4.65669069e-05 
 6.84140000e-03  2.49916042e+00  3.91229627e+00  2.58237378e+00  2.58368963e+00  2.58435962e+00 -4.65773800e-05 
 6.84640000e-03  2.49917790e+00  3.91075340e+00  2.58082275e+00  2.58221402e+00  2.58292309e+00 -4.65884316e-05 
 6.85140000e-03  2.49919618e+00  3.90913169e+00  2.57919305e+00  2.58065839e+00  2.58140586e+00 -4.66000512e-05 
 6.85640000e-03  2.49921527e+00  3.90743272e+00  2.57748624e+00  2.57902424e+00  2.57980939e+00 -4.66122275e-05 
 6.86140000e-03  2.49923512e+00  3.90565811e+00  2.57570397e+00  2.57731315e+00  2.57813522e+00 -4.66249488e-05 
 6.86640000e-03  2.49925574e+00  3.90380959e+00  2.57384798e+00  2.57552678e+00  2.57638496e+00 -4.66382030e-05 
 6.87140000e-03  2.49927708e+00  3.90188895e+00  2.57192004e+00  2.57366684e+00  2.57456032e+00 -4.66519772e-05 
 6.87640000e-03  2.49929914e+00  3.89989804e+00  2.56992204e+00  2.57173515e+00  2.57266305e+00 -4.66662582e-05 
 6.88140000e-03  2.49932189e+00  3.89783879e+00  2.56785590e+00  2.56973356e+00  2.57069499e+00 -4.66810323e-05 
 6.88640000e-03  2.49934531e+00  3.89571320e+00  2.56572364e+00  2.56766402e+00  2.56865805e+00 -4.66962851e-05 
 6.89140000e-03  2.49936938e+00  3.89352333e+00  2.56352731e+00  2.56552854e+00  2.56655421e+00 -4.67120019e-05 
 6.89640000e-03  2.49939407e+00  3.89127131e+00  2.56126905e+00  2.56332919e+00  2.56438549e+00 -4.67281676e-05 
 6.90140000e-03  2.49941935e+00  3.88895933e+00  2.55895105e+00  2.56106810e+00  2.56215402e+00 -4.67447665e-05 
 6.90640000e-03  2.49944521e+00  3.88658963e+00  2.55657558e+00  2.55874748e+00  2.55986195e+00 -4.67617826e-05 
 6.91140000e-03  2.49947162e+00  3.88416453e+00  2.55414494e+00  2.55636957e+00  2.55751152e+00 -4.67791993e-05 
 6.91640000e-03  2.49949855e+00  3.88168637e+00  2.55166149e+00  2.55393669e+00  2.55510500e+00 -4.67969997e-05 
 6.92140000e-03  2.49952597e+00  3.87915758e+00  2.54912766e+00  2.55145122e+00  2.55264475e+00 -4.68151666e-05 
 6.92640000e-03  2.49955386e+00  3.87658063e+00  2.54654592e+00  2.54891557e+00  2.55013316e+00 -4.68336822e-05 
 6.93140000e-03  2.49958220e+00  3.87395802e+00  2.54391879e+00  2.54633222e+00  2.54757268e+00 -4.68525287e-05 
 6.93640000e-03  2.49961094e+00  3.87129232e+00  2.54124884e+00  2.54370369e+00  2.54496581e+00 -4.68716875e-05 
 6.94140000e-03  2.49964007e+00  3.86858615e+00  2.53853867e+00  2.54103254e+00  2.54231510e+00 -4.68911401e-05 
 6.94640000e-03  2.49966955e+00  3.86584213e+00  2.53579094e+00  2.53832139e+00  2.53962313e+00 -4.69108674e-05 
 6.95140000e-03  2.49969936e+00  3.86306297e+00  2.53300834e+00  2.53557290e+00  2.53689254e+00 -4.69308501e-05 
 6.95640000e-03  2.49972947e+00  3.86025139e+00  2.53019359e+00  2.53278975e+00  2.53412599e+00 -4.69510688e-05 
 6.96140000e-03  2.49975984e+00  3.85741013e+00  2.52734946e+00  2.52997467e+00  2.53132621e+00 -4.69715036e-05 
 6.96640000e-03  2.49979045e+00  3.85454200e+00  2.52447874e+00  2.52713042e+00  2.52849594e+00 -4.69921346e-05 
 6.97140000e-03  2.49982127e+00  3.85164981e+00  2.52158424e+00  2.52425980e+00  2.52563795e+00 -4.70129414e-05 
 6.97640000e-03  2.49985226e+00  3.84873639e+00  2.51866882e+00  2.52136561e+00  2.52275505e+00 -4.70339036e-05 
 6.98140000e-03  2.49988340e+00  3.84580463e+00  2.51573533e+00  2.51845072e+00  2.51985007e+00 -4.70550006e-05 
 6.98640000e-03  2.49991465e+00  3.84285739e+00  2.51278667e+00  2.51551798e+00  2.51692587e+00 -4.70762118e-05 
 6.99140000e-03  2.49994599e+00  3.83989760e+00  2.50982575e+00  2.51257029e+00  2.51398532e+00 -4.70975162e-05 
 6.99640000e-03  2.49997738e+00  3.83692816e+00  2.50685547e+00  2.50961054e+00  2.51103133e+00 -4.71188927e-05 
 7.00140000e-03  2.50000880e+00  3.83395200e+00  2.50387878e+00  2.50664165e+00  2.50806680e+00 -4.71403204e-05 
 7.00640000e-03  2.50004020e+00  3.83097206e+00  2.50089860e+00  2.50366656e+00  2.50509466e+00 -4.71617781e-05 
 7.01140000e-03  2.50007157e+00  3.82799129e+00  2.49791789e+00  2.50068820e+00  2.50211784e+00 -4.71832445e-05 
 7.01640000e-03  2.50010286e+00  3.82501264e+00  2.49493959e+00  2.49770951e+00  2.49913929e+00 -4.72046984e-05 
 7.02140000e-03  2.50013406e+00  3.82203904e+00  2.49196665e+00  2.49473345e+00  2.49616193e+00 -4.72261187e-05 
 7.02640000e-03  2.50016512e+00  3.81907345e+00  2.48900201e+00  2.49176294e+00  2.49318873e+00 -4.72474840e-05 
 7.03140000e-03  2.50019601e+00  3.81611879e+00  2.48604860e+00  2.48880094e+00  2.49022262e+00 -4.72687732e-05 
 7.03640000e-03  2.50022672e+00  3.81317801e+00  2.48310936e+00  2.48585037e+00  2.48726653e+00 -4.72899652e-05 
 7.04140000e-03  2.50025720e+00  3.81025401e+00  2.48018720e+00  2.48291417e+00  2.48432341e+00 -4.73110390e-05 
 7.04640000e-03  2.50028743e+00  3.80734970e+00  2.47728501e+00  2.47999524e+00  2.48139616e+00 -4.73319735e-05 
 7.05140000e-03  2.50031737e+00  3.80446796e+00  2.47440569e+00  2.47709648e+00  2.47848769e+00 -4.73527479e-05 
 7.05640000e-03  2.50034700e+00  3.80161166e+00  2.47155209e+00  2.47422077e+00  2.47560089e+00 -4.73733417e-05 
 7.06140000e-03  2.50037629e+00  3.79878363e+00  2.46872704e+00  2.47137096e+00  2.47273862e+00 -4.73937342e-05 
 7.06640000e-03  2.50040521e+00  3.79598668e+00  2.46593336e+00  2.46854989e+00  2.46990373e+00 -4.74139052e-05 
 7.07140000e-03  2.50043372e+00  3.79322360e+00  2.46317383e+00  2.46576037e+00  2.46709904e+00 -4.74338346e-05 
 7.07640000e-03  2.50046181e+00  3.79049715e+00  2.46045119e+00  2.46300517e+00  2.46432734e+00 -4.74535024e-05 
 7.08140000e-03  2.50048944e+00  3.78781003e+00  2.45776816e+00  2.46028703e+00  2.46159138e+00 -4.74728890e-05 
 7.08640000e-03  2.50051659e+00  3.78516492e+00  2.45512741e+00  2.45760866e+00  2.45889389e+00 -4.74919750e-05 
 7.09140000e-03  2.50054323e+00  3.78256447e+00  2.45253157e+00  2.45497273e+00  2.45623757e+00 -4.75107414e-05 
 7.09640000e-03  2.50056934e+00  3.78001125e+00  2.44998323e+00  2.45238187e+00  2.45362505e+00 -4.75291694e-05 
 7.10140000e-03  2.50059488e+00  3.77750784e+00  2.44748494e+00  2.44983866e+00  2.45105894e+00 -4.75472405e-05 
 7.10640000e-03  2.50061983e+00  3.77505671e+00  2.44503919e+00  2.44734564e+00  2.44854181e+00 -4.75649367e-05 
 7.11140000e-03  2.50064418e+00  3.77266032e+00  2.44264842e+00  2.44490530e+00  2.44607616e+00 -4.75822402e-05 
 7.11640000e-03  2.50066788e+00  3.77032107e+00  2.44031502e+00  2.44252007e+00  2.44366445e+00 -4.75991337e-05 
 7.12140000e-03  2.50069093e+00  3.76804129e+00  2.43804132e+00  2.44019235e+00  2.44130910e+00 -4.76156001e-05 
 7.12640000e-03  2.50071330e+00  3.76582326e+00  2.43582959e+00  2.43792445e+00  2.43901246e+00 -4.76316231e-05 
 7.13140000e-03  2.50073496e+00  3.76366919e+00  2.43368205e+00  2.43571864e+00  2.43677683e+00 -4.76471866e-05 
 7.13640000e-03  2.50075590e+00  3.76158125e+00  2.43160085e+00  2.43357713e+00  2.43460443e+00 -4.76622748e-05 
 7.14140000e-03  2.50077609e+00  3.75956153e+00  2.42958807e+00  2.43150206e+00  2.43249745e+00 -4.76768726e-05 
 7.14640000e-03  2.50079552e+00  3.75761204e+00  2.42764571e+00  2.42949550e+00  2.43045799e+00 -4.76909654e-05 
 7.15140000e-03  2.50081416e+00  3.75573473e+00  2.42577574e+00  2.42755948e+00  2.42848809e+00 -4.77045391e-05 
 7.15640000e-03  2.50083199e+00  3.75393150e+00  2.42398001e+00  2.42569591e+00  2.42658973e+00 -4.77175798e-05 
 7.16140000e-03  2.50084901e+00  3.75220413e+00  2.42226034e+00  2.42390668e+00  2.42476480e+00 -4.77300746e-05 
 7.16640000e-03  2.50086519e+00  3.75055437e+00  2.42061844e+00  2.42219357e+00  2.42301513e+00 -4.77420109e-05 
 7.17140000e-03  2.50088051e+00  3.74898387e+00  2.41905595e+00  2.42055830e+00  2.42134248e+00 -4.77533766e-05 
 7.17640000e-03  2.50089497e+00  3.74749420e+00  2.41757445e+00  2.41900251e+00  2.41974853e+00 -4.77641603e-05 
 7.18140000e-03  2.50090854e+00  3.74608686e+00  2.41617542e+00  2.41752776e+00  2.41823486e+00 -4.77743511e-05 
 7.18640000e-03  2.50092121e+00  3.74476325e+00  2.41486026e+00  2.41613552e+00  2.41680300e+00 -4.77839388e-05 
 7.19140000e-03  2.50093298e+00  3.74352471e+00  2.41363029e+00  2.41482719e+00  2.41545438e+00 -4.77929138e-05 
 7.19640000e-03  2.50094382e+00  3.74237247e+00  2.41248674e+00  2.41360409e+00  2.41419036e+00 -4.78012669e-05 
 7.20140000e-03  2.50095374e+00  3.74130769e+00  2.41143077e+00  2.41246744e+00  2.41301220e+00 -4.78089898e-05 
 7.20640000e-03  2.50096271e+00  3.74033145e+00  2.41046343e+00  2.41141838e+00  2.41192109e+00 -4.78160746e-05 
 7.21140000e-03  2.50097073e+00  3.73944471e+00  2.40958569e+00  2.41045797e+00  2.41091812e+00 -4.78225143e-05 
 7.21640000e-03  2.50097780e+00  3.73864837e+00  2.40879844e+00  2.40958716e+00  2.41000429e+00 -4.78283023e-05 
 7.22140000e-03  2.50098390e+00  3.73794324e+00  2.40810245e+00  2.40880684e+00  2.40918052e+00 -4.78334329e-05 
 7.22640000e-03  2.50098903e+00  3.73733000e+00  2.40749844e+00  2.40811778e+00  2.40844765e+00 -4.78379007e-05 
 7.23140000e-03  2.50099318e+00  3.73680929e+00  2.40698701e+00  2.40752067e+00  2.40780640e+00 -4.78417015e-05 
 7.23640000e-03  2.50099635e+00  3.73638162e+00  2.40656866e+00  2.40701612e+00  2.40725741e+00 -4.78448312e-05 
 7.24140000e-03  2.50099854e+00  3.73604743e+00  2.40624383e+00  2.40660463e+00  2.40680125e+00 -4.78472867e-05 
 7.24640000e-03  2.50099974e+00  3.73580704e+00  2.40601283e+00  2.40628661e+00  2.40643836e+00 -4.78490657e-05 
